id,year,name,subject,title,description,units_min,units_max,repeatable,grading_basis,final_exam,academic_group,academic_org,way_aii,way_aqr,way_ce,way_edp,way_er,way_fr,way_sma,way_si
203019,2022-2023,CS 276,CS,Information Retrieval and Web Search (LINGUIST 286),"Text information retrieval systems; efficient text indexing; Boolean, vector space, and probabilistic retrieval models; ranking and rank aggregation; evaluating IR systems; text clustering and classification; Web search engines including crawling and indexing, link-based algorithms, web metadata, and question answering; distributed word representations. Prerequisites: CS 107, CS 109, CS 161.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
220571,2022-2023,CS 278,CS,"Social Computing (SOC 174, SOC 274)","Today we interact with our friends and enemies, our team partners and romantic partners, and our organizations and societies, all through computational systems. How do we design these social computing systems - platforms for social media, online communities, and collaboration - to be effective and responsible? This course covers design patterns for social computing systems and the foundational ideas that underpin them.",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
215942,2022-2023,CS 279,CS,"Computational Biology: Structure and Organization of Biomolecules and Cells (BIOE 279, BIOMEDIN 279, BIOPHYS 279, CME 279)","Computational techniques for investigating and designing the three-dimensional structure and dynamics of biomolecules and cells.  These computational methods play an increasingly important role in drug discovery, medicine, bioengineering, and molecular biology.  Course topics include protein structure prediction, protein design, drug screening, molecular simulation, cellular-level simulation, image analysis for microscopy, and methods for solving structures from crystallography and electron microscopy data.  Prerequisites: elementary programming background (CS 106A or equivalent) and an introductory course in biology or biochemistry.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223291,2022-2023,CS 281,CS,Ethics of Artificial Intelligence,"Machine learning has become an indispensable tool for creating intelligent applications, accelerating scientific discoveries, and making better data-driven decisions. Yet, the automation and scaling of such tasks can have troubling negative societal impacts. Through practical case studies, you will identify issues of fairness, justice and truth in AI applications. You will then apply recent techniques to detect and mitigate such algorithmic biases, along with methods to provide more transparency and explainability to state-of-the-art ML models. Finally, you will derive fundamental formal results on the limits of such techniques, along with tradeoffs that must be made for their practical application. CS229 or equivalent classes or experience.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
206392,2022-2023,CS 294A,CS,Research Project in Artificial Intelligence,"Student teams under faculty supervision work on research and implementation of a large project in AI. State-of-the-art methods related to the problem domain. Prerequisites: AI course from 220 series, and consent of instructor.",3,3,True,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
206024,2022-2023,CS 294S,CS,Research Project in Software Systems and Security,"Topics vary. Focus is on emerging research themes such as programmable open mobile Internet that spans multiple system topics such as human-computer interaction, programming systems, operating systems, networking, and security. May be repeated for credit. Prerequisites: CS 103 and 107.",3,3,True,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
204532,2022-2023,CS 294W,CS,Writing Intensive Research Project in Computer Science,Restricted to Computer Science and Computer Systems Engineering undergraduates. Students enroll in the CS 294W section attached to the CS 294 project they have chosen.,3,3,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
203756,2022-2023,CS 295,CS,Software Engineering,"Software specification, testing and verification. The emphasis is on automated tools for developing reliable software. The course covers material---drawn primarily from recent research papers---on the technologynunderlying these tools. Assignments supplement the lectures with hands-on experience in using these tools and customizing them for solving new problems.  The course is appropriate for students intending to pursue research in program analysis and verification, as well as for those who wish to add the use of advanced software tools to their skill set. Prerequisites: 108. Recommended: a project course such as 140, 143 or 145.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105810,2022-2023,CS 298,CS,Seminar on Teaching Introductory Computer Science (EDUC 298),"Faculty, undergraduates, and graduate students interested in teaching discuss topics raised by teaching computer science at the introductory level. Prerequisite: consent of instructor.",1,1,False,Satisfactory/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105811,2022-2023,CS 300,CS,Departmental Lecture Series,"Priority given to first-year Computer Science Ph.D. students. CS Masters students admitted if space is available.  Presentations by members of the department faculty, each describing informally his or her current research interests and views of computer science as a whole.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
